file_path,abs_path,label,display_name,country,split,width,height,orig_width,orig_height,source,source_url,sha256,created_at
train\laksa\laksa_2974f0a51c2b.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_2974f0a51c2b.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,ce54dd92d515,
train\laksa\laksa_2a122f96a6d9.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_2a122f96a6d9.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,761ef8effdc8,
train\laksa\laksa_2c2372ae30ff.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_2c2372ae30ff.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,26a13dd0ea0d,
train\laksa\laksa_2c514b43698d.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_2c514b43698d.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,54f385c24239,
train\laksa\laksa_2cf20da2dbcf.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_2cf20da2dbcf.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,b25a39627abd,
train\laksa\laksa_2d69c63377a1.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_2d69c63377a1.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,93400307cef1,
train\laksa\laksa_2d9fde9436f0.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_2d9fde9436f0.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,63b193e28b78,
train\laksa\laksa_2fbb5e3e519a.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_2fbb5e3e519a.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,3a535ac8d99d,
train\laksa\laksa_30457086d131.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_30457086d131.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,edc2ec64429d,
train\laksa\laksa_31513c061d45.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_31513c061d45.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,7d9760d8de28,
train\laksa\laksa_32213bfd0ade.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_32213bfd0ade.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,8165bcb0d9f1,
train\laksa\laksa_34075e2e9f70.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_34075e2e9f70.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,ad0082526eaf,
train\laksa\laksa_34f53adea14e.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_34f53adea14e.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,4b30023ce5c7,
train\laksa\laksa_358a8bc68c15.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_358a8bc68c15.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,f01504dd561d,
train\laksa\laksa_35a543cd6b76.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_35a543cd6b76.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,ea9fb8faefae,
train\laksa\laksa_35ed5732fa11.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_35ed5732fa11.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,34be083c2698,
train\laksa\laksa_3681f5efc072.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_3681f5efc072.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,4e909995f061,
train\laksa\laksa_36ac6de4a02b.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_36ac6de4a02b.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,c413dc7c30f3,
train\laksa\laksa_3752348a39d6.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_3752348a39d6.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,bc9c6cf69e28,
train\laksa\laksa_379248fa0ef6.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_379248fa0ef6.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,06b0b0a2299d,
train\laksa\laksa_38333e986333.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_38333e986333.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,88a35e3a599e,
train\laksa\laksa_384f2e8352db.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_384f2e8352db.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,8cf2f60298f6,
train\laksa\laksa_389aefcae9e4.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_389aefcae9e4.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,46fab9519f76,
train\laksa\laksa_38c38b55a627.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_38c38b55a627.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,8666dc46eff9,
train\laksa\laksa_3a3946bce702.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_3a3946bce702.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,f5a8e47cd994,
train\laksa\laksa_3c059b5db8f3.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_3c059b5db8f3.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,c5bd7a05f166,
train\laksa\laksa_3cfea03de0a5.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_3cfea03de0a5.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,4d7f13bdca04,
train\laksa\laksa_3e7d820b9cdb.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_3e7d820b9cdb.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,2bf67ad3bddb,
train\laksa\laksa_3f69d7960c49.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_3f69d7960c49.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,fbe451185014,
train\laksa\laksa_3fe8b0215179.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_3fe8b0215179.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,71e2e02c3aee,
train\laksa\laksa_411e7bcc40cd.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_411e7bcc40cd.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,d4d2ea6d8a50,
train\laksa\laksa_418cf3505684.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_418cf3505684.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,7ea4c3f3c423,
train\laksa\laksa_4344b7885d88.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4344b7885d88.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,0c383aeefb5a,
train\laksa\laksa_441cf3bd0c9c.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_441cf3bd0c9c.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,3e2ec608d651,
train\laksa\laksa_4435cbb64e52.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4435cbb64e52.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,f5714ffff38d,
train\laksa\laksa_4469505000f0.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4469505000f0.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,515ee06fed8a,
train\laksa\laksa_44eb8c260a9a.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_44eb8c260a9a.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,9224c0df9833,
train\laksa\laksa_450301a43d19.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_450301a43d19.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,109ecfe2deb1,
train\laksa\laksa_4555928e8f6d.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4555928e8f6d.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,9cc39ccfa505,
train\laksa\laksa_4632ae0e0ee7.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4632ae0e0ee7.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,e1e67a8a8755,
train\laksa\laksa_464af0ee8e5c.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_464af0ee8e5c.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,5ddbf6979ae3,
train\laksa\laksa_4734e991a01f.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4734e991a01f.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,0c29180dad6d,
train\laksa\laksa_475c8c6b8514.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_475c8c6b8514.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,355fb3930049,
train\laksa\laksa_479cbd826e43.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_479cbd826e43.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,6385d9febd9d,
train\laksa\laksa_4886835c9b41.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4886835c9b41.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,01312b3821d4,
train\laksa\laksa_4a12af2a6602.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4a12af2a6602.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,7ab3650b8bea,
train\laksa\laksa_4c0f5cd614e0.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4c0f5cd614e0.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,060a6d07058e,
train\laksa\laksa_4c53afee34a0.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4c53afee34a0.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,b142bf74509d,
train\laksa\laksa_4e0ef3a6b326.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4e0ef3a6b326.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,d213aa0ffddb,
train\laksa\laksa_4f32fe6d26ee.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4f32fe6d26ee.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,40618c20d042,
train\laksa\laksa_4f8579695133.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4f8579695133.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,127de1f7c61a,
train\laksa\laksa_4fbf799cb3be.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4fbf799cb3be.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,d7ef34688fc7,
train\laksa\laksa_4fe24c6e10fb.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_4fe24c6e10fb.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,6d36b0814e94,
train\laksa\laksa_5158897d0e1b.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5158897d0e1b.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,9d15a8f8074e,
train\laksa\laksa_526ab206c422.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_526ab206c422.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,31bc4d66802e,
train\laksa\laksa_526ccd4ef1f8.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_526ccd4ef1f8.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,73c4f394a4b1,
train\laksa\laksa_5402682cb3fe.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5402682cb3fe.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,cf52dd9efa5f,
train\laksa\laksa_565307d8ae64.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_565307d8ae64.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,8672476c5180,
train\laksa\laksa_566ee0d901fd.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_566ee0d901fd.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,26b3233f7b0f,
train\laksa\laksa_57b9a680bc7d.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_57b9a680bc7d.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,ce95169d0590,
train\laksa\laksa_58bb9d75e1bb.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_58bb9d75e1bb.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,45e70272078e,
train\laksa\laksa_590ca09f605a.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_590ca09f605a.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,b8ed0b5bef1d,
train\laksa\laksa_5934802d54aa.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5934802d54aa.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,329d579d217c,
train\laksa\laksa_5a9ac34dc0f4.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5a9ac34dc0f4.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,ed49c3f85dfc,
train\laksa\laksa_5b762141ab76.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5b762141ab76.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,0f30e653c04e,
train\laksa\laksa_5bd87c7eea90.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5bd87c7eea90.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,138d3409e7bb,
train\laksa\laksa_5c3e76fb4180.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5c3e76fb4180.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,4eb0eba9659f,
train\laksa\laksa_5c73b7e6dc28.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5c73b7e6dc28.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,a2a4b061caa3,
train\laksa\laksa_5ce63c741fba.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5ce63c741fba.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,b4c343ed8abf,
train\laksa\laksa_5cf4a49b71e1.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5cf4a49b71e1.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,acf4511c8d41,
train\laksa\laksa_5db054faa3ab.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5db054faa3ab.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,065b3e512ef0,
train\laksa\laksa_5dfa34311d01.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5dfa34311d01.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,0a84ff22cbe0,
train\laksa\laksa_5ea35e3c3ce9.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5ea35e3c3ce9.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,427f2fba34e4,
train\laksa\laksa_5eb511607844.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_5eb511607844.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,9b6ade4920e5,
train\laksa\laksa_60a303036c1e.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_60a303036c1e.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,56f42af0149c,
train\laksa\laksa_610ed6e8ca08.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_610ed6e8ca08.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,b9e4a89b4757,
train\laksa\laksa_624b84798b97.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_624b84798b97.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,673907617891,
train\laksa\laksa_633270e56bd0.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_633270e56bd0.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,6d72eca0c533,
train\laksa\laksa_6333367ea7e6.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_6333367ea7e6.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,e27a6292ba69,
train\laksa\laksa_64209b052183.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_64209b052183.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,3fcd1d4d8a30,
train\laksa\laksa_6471d5e21d5d.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_6471d5e21d5d.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,d62ac3b29bb5,
train\laksa\laksa_64cfaea20a08.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_64cfaea20a08.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,869fe9a561f6,
train\laksa\laksa_652226d91eda.jpg,D:\Machine Learning project\sea_food_dataset\train\laksa\laksa_652226d91eda.jpg,laksa,Laksa,Malaysia / Singapore,train,224,224,,,,,2572b062a5ff,
