file_path,abs_path,label,display_name,country,split,width,height,orig_width,orig_height,source,source_url,sha256,created_at
train\amok_trey\amok_trey_2f65266be49a.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_2f65266be49a.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,844864ee0bca,
train\amok_trey\amok_trey_3019778e540e.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3019778e540e.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,5d71c9b57dda,
train\amok_trey\amok_trey_3058278a5c58.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3058278a5c58.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,6321a3a71e7e,
train\amok_trey\amok_trey_305e8dcbc59d.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_305e8dcbc59d.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,3742628c6590,
train\amok_trey\amok_trey_3160fd68c7c8.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3160fd68c7c8.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,67c6466d5f5e,
train\amok_trey\amok_trey_31c65d461848.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_31c65d461848.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,e090364c9b1c,
train\amok_trey\amok_trey_32843ba54539.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_32843ba54539.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,18e0dffa4aff,
train\amok_trey\amok_trey_338a0ed2a128.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_338a0ed2a128.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,47055677ff8f,
train\amok_trey\amok_trey_33ea62a30ab5.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_33ea62a30ab5.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,1b9e8ed7e046,
train\amok_trey\amok_trey_340ef7931fda.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_340ef7931fda.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,2722d49c0e53,
train\amok_trey\amok_trey_36ac657af831.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_36ac657af831.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,aa305d96fc14,
train\amok_trey\amok_trey_37229c050d11.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_37229c050d11.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,9a730a5a5301,
train\amok_trey\amok_trey_3969bf77590c.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3969bf77590c.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,e31c3836bcc7,
train\amok_trey\amok_trey_3adcdcd32225.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3adcdcd32225.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,dea1b77dbee6,
train\amok_trey\amok_trey_3adf17aa6db6.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3adf17aa6db6.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,7f214125b9cb,
train\amok_trey\amok_trey_3b7320e425bf.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3b7320e425bf.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,ba2bdacce26d,
train\amok_trey\amok_trey_3db9139dd3bc.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3db9139dd3bc.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,069860398b44,
train\amok_trey\amok_trey_3dd5b6030886.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3dd5b6030886.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,20bb863140d2,
train\amok_trey\amok_trey_3e86260c978b.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3e86260c978b.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,76b4d4792b68,
train\amok_trey\amok_trey_3f38b5a9be81.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_3f38b5a9be81.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,9bd09b548c40,
train\amok_trey\amok_trey_4048ce497298.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4048ce497298.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,a1d705c3a71a,
train\amok_trey\amok_trey_408ff85e8411.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_408ff85e8411.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,8e3229ec9b37,
train\amok_trey\amok_trey_41377c042217.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_41377c042217.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,2a5023449c29,
train\amok_trey\amok_trey_433673a99561.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_433673a99561.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,527d5fb996bf,
train\amok_trey\amok_trey_4349014a01ca.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4349014a01ca.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,dd29130302a3,
train\amok_trey\amok_trey_46a8fd5bf551.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_46a8fd5bf551.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,51742da70251,
train\amok_trey\amok_trey_4893c219ff14.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4893c219ff14.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,19096202b5db,
train\amok_trey\amok_trey_497236c6024f.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_497236c6024f.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,bebb933c55f2,
train\amok_trey\amok_trey_499b30f7f3e0.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_499b30f7f3e0.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,d4d512e9f862,
train\amok_trey\amok_trey_4c91daa390aa.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4c91daa390aa.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,9b3a15868668,
train\amok_trey\amok_trey_4d6d7bdee3d1.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4d6d7bdee3d1.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,eea348b377c5,
train\amok_trey\amok_trey_4d9f517d81c1.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4d9f517d81c1.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,687107ea64fd,
train\amok_trey\amok_trey_4e6c0497e99e.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4e6c0497e99e.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,6ac6940dc08a,
train\amok_trey\amok_trey_4f0b00d15a20.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4f0b00d15a20.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,1a17fc2c7e88,
train\amok_trey\amok_trey_4f35e0cae90a.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4f35e0cae90a.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,f2898a4e5dff,
train\amok_trey\amok_trey_4f693bc9cb3f.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4f693bc9cb3f.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,6c37f4e70b11,
train\amok_trey\amok_trey_4fe265dc0242.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_4fe265dc0242.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,a174ac307ec0,
train\amok_trey\amok_trey_50b7ec61ac81.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_50b7ec61ac81.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,0e738e3ef310,
train\amok_trey\amok_trey_50e04cb01492.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_50e04cb01492.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,5436f0952855,
train\amok_trey\amok_trey_512cc152bd06.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_512cc152bd06.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,14c9549f76a0,
train\amok_trey\amok_trey_51a57889d9f9.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_51a57889d9f9.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,de39da549b22,
train\amok_trey\amok_trey_51aeddb1ca90.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_51aeddb1ca90.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,ce690f4046a0,
train\amok_trey\amok_trey_51d96bf49628.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_51d96bf49628.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,926e53943057,
train\amok_trey\amok_trey_53859cc6d20c.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_53859cc6d20c.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,a4db6dcb2f85,
train\amok_trey\amok_trey_548c44345279.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_548c44345279.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,ad741cdfc0ce,
train\amok_trey\amok_trey_569dc68b02d5.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_569dc68b02d5.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,faef916aeab3,
train\amok_trey\amok_trey_56a737d9c920.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_56a737d9c920.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,515fb33563e0,
train\amok_trey\amok_trey_576bfdd48de6.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_576bfdd48de6.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,6ac43085faea,
train\amok_trey\amok_trey_581df1cf8ec0.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_581df1cf8ec0.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,5e1a129a5185,
train\amok_trey\amok_trey_5965691f5a75.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_5965691f5a75.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,8d28d8799871,
train\amok_trey\amok_trey_5b0a098845e4.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_5b0a098845e4.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,e6794bfedbdd,
train\amok_trey\amok_trey_5bcea9a65fd5.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_5bcea9a65fd5.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,de6b3a5dde93,
train\amok_trey\amok_trey_5cf0432ab108.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_5cf0432ab108.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,79c66b4a7831,
train\amok_trey\amok_trey_6057b3410c89.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_6057b3410c89.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,4622863f3c1a,
train\amok_trey\amok_trey_6059f9ebf559.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_6059f9ebf559.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,3721d51a8b5b,
train\amok_trey\amok_trey_623ca339de8a.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_623ca339de8a.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,d6c4ac13bb56,
train\amok_trey\amok_trey_626e5d64c614.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_626e5d64c614.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,d344106ce33d,
train\amok_trey\amok_trey_62965bbbb083.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_62965bbbb083.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,c6d880672c96,
train\amok_trey\amok_trey_62a8d9cb4739.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_62a8d9cb4739.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,0733fb85ccd9,
train\amok_trey\amok_trey_62f7258efb25.jpg,D:\Machine Learning project\sea_food_dataset\train\amok_trey\amok_trey_62f7258efb25.jpg,amok_trey,Amok Trey,Cambodia,train,224,224,,,,,e62d037f3852,
