file_path,abs_path,label,display_name,country,split,width,height,orig_width,orig_height,source,source_url,sha256,created_at
train\pad_thai\pad_thai_1c2358df042b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_1c2358df042b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,d3b5bc08f435,
train\pad_thai\pad_thai_1c92d47ab082.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_1c92d47ab082.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,66fe03cd35c8,
train\pad_thai\pad_thai_1cc162ffd1ce.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_1cc162ffd1ce.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,b9685a337077,
train\pad_thai\pad_thai_1d208b732b16.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_1d208b732b16.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,12471d454854,
train\pad_thai\pad_thai_1d5b1cd1f3b7.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_1d5b1cd1f3b7.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,610916d06211,
train\pad_thai\pad_thai_1dfb4a5b7aed.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_1dfb4a5b7aed.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,73b6f5a0c147,
train\pad_thai\pad_thai_1eb145554b37.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_1eb145554b37.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,1ea1cdab21da,
train\pad_thai\pad_thai_1f86f67a3be7.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_1f86f67a3be7.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,c9fd65624114,
train\pad_thai\pad_thai_208467787e07.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_208467787e07.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,78bbef42b694,
train\pad_thai\pad_thai_21b607486524.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_21b607486524.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,dee116c25d94,
train\pad_thai\pad_thai_21f92854de51.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_21f92854de51.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,6944275e5a88,
train\pad_thai\pad_thai_2272a213d51b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_2272a213d51b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,b67340b2fa39,
train\pad_thai\pad_thai_230210cf00ab.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_230210cf00ab.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,21e93ee97db6,
train\pad_thai\pad_thai_24fbdbded22b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_24fbdbded22b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,f5d70172d2eb,
train\pad_thai\pad_thai_25e577053188.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_25e577053188.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,6869b27e5896,
train\pad_thai\pad_thai_25f2ef76c41d.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_25f2ef76c41d.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,7e2747cab4c7,
train\pad_thai\pad_thai_26361c0b1339.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_26361c0b1339.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,9edc91672159,
train\pad_thai\pad_thai_267c20292331.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_267c20292331.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,d6c104ae68e8,
train\pad_thai\pad_thai_2ae526e1bd03.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_2ae526e1bd03.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,a9aff9cd289c,
train\pad_thai\pad_thai_2c59d275e3f9.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_2c59d275e3f9.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,b06be5ffc5e6,
train\pad_thai\pad_thai_2ca5f1668b9d.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_2ca5f1668b9d.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,5dfdb4b4a96c,
train\pad_thai\pad_thai_2cda0378f5b7.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_2cda0378f5b7.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,02396813ab8e,
train\pad_thai\pad_thai_2e18b2ee515b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_2e18b2ee515b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,97e16c40171a,
train\pad_thai\pad_thai_2f3868b861e2.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_2f3868b861e2.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,50c727b0e98a,
train\pad_thai\pad_thai_2f7a42070122.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_2f7a42070122.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,90b7c7c705e2,
train\pad_thai\pad_thai_30806faf882d.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_30806faf882d.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,df4748a07f3a,
train\pad_thai\pad_thai_313da1c05b2f.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_313da1c05b2f.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,e2e9350682de,
train\pad_thai\pad_thai_32df6dec06b8.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_32df6dec06b8.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,7eab0dc7871e,
train\pad_thai\pad_thai_343a054e9cb4.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_343a054e9cb4.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,2e8ec29aad9e,
train\pad_thai\pad_thai_344da741f5b3.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_344da741f5b3.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,dc8da1b963ea,
train\pad_thai\pad_thai_34d628d5aa03.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_34d628d5aa03.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,29a44512d538,
train\pad_thai\pad_thai_37a745a3c11a.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_37a745a3c11a.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,35e6298c9d9f,
train\pad_thai\pad_thai_3875cfcb6bd2.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_3875cfcb6bd2.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,73d72a1bfedd,
train\pad_thai\pad_thai_389ef4267627.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_389ef4267627.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,52f53cf1aa83,
train\pad_thai\pad_thai_3bebd6dc96b8.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_3bebd6dc96b8.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,68e45c5877b2,
train\pad_thai\pad_thai_3c63dde3561a.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_3c63dde3561a.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,4f22f402a1c7,
train\pad_thai\pad_thai_3d6bfeb11b2d.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_3d6bfeb11b2d.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,596a5f6eb04d,
train\pad_thai\pad_thai_3d7349f0cc4a.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_3d7349f0cc4a.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,9c48f61c9e30,
train\pad_thai\pad_thai_3fcee3cd5f16.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_3fcee3cd5f16.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,296ae13000ba,
train\pad_thai\pad_thai_41b45bb81f22.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_41b45bb81f22.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,c814179a5046,
train\pad_thai\pad_thai_4475b914db96.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_4475b914db96.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,db512c78ba36,
train\pad_thai\pad_thai_447d44f6f1c9.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_447d44f6f1c9.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,3595674b08dc,
train\pad_thai\pad_thai_449cf00473f3.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_449cf00473f3.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,79851eba4cc0,
train\pad_thai\pad_thai_44d59cff00b7.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_44d59cff00b7.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,2d0b913f7b6b,
train\pad_thai\pad_thai_4550a6d77a25.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_4550a6d77a25.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,2583f49bb760,
train\pad_thai\pad_thai_457737693fd3.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_457737693fd3.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,8241c747341e,
train\pad_thai\pad_thai_476d8d3ec87e.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_476d8d3ec87e.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,d19426580590,
train\pad_thai\pad_thai_477110c6c9c5.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_477110c6c9c5.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,770da92dd99f,
train\pad_thai\pad_thai_4773a656180c.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_4773a656180c.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,9bca2785c554,
train\pad_thai\pad_thai_48136afa51bb.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_48136afa51bb.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,31d19e3be67c,
train\pad_thai\pad_thai_4a18a311bedf.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_4a18a311bedf.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,0db2dbd7bb99,
train\pad_thai\pad_thai_4b23870160aa.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_4b23870160aa.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,01157edf3ae4,
train\pad_thai\pad_thai_4e583d19e7c9.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_4e583d19e7c9.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,42d2a8fdaf81,
train\pad_thai\pad_thai_517134ddd086.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_517134ddd086.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,e690de4ca4b6,
train\pad_thai\pad_thai_524592d84a36.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_524592d84a36.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,a8b1efb10522,
train\pad_thai\pad_thai_52636005d04e.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_52636005d04e.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,0a0bdf185b3d,
train\pad_thai\pad_thai_52891d034cd7.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_52891d034cd7.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,f5127f6fc8e0,
train\pad_thai\pad_thai_52a1a9554e30.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_52a1a9554e30.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,3e8ca5b09662,
train\pad_thai\pad_thai_54f2b3d99ba7.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_54f2b3d99ba7.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,1efa5c4fc701,
train\pad_thai\pad_thai_560b1b76487b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_560b1b76487b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,50cd242992ee,
train\pad_thai\pad_thai_562a07617c2e.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_562a07617c2e.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,68316bc05597,
train\pad_thai\pad_thai_56478ee049de.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_56478ee049de.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,c5d8701c6e57,
train\pad_thai\pad_thai_57145b5ded1f.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_57145b5ded1f.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,f4f80358555e,
train\pad_thai\pad_thai_571e5753679b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_571e5753679b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,4922f5b5c255,
train\pad_thai\pad_thai_57a66f1b4c10.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_57a66f1b4c10.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,ee20b5a56d67,
train\pad_thai\pad_thai_58295dc9efc2.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_58295dc9efc2.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,2db05d478dcf,
train\pad_thai\pad_thai_583d40f58768.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_583d40f58768.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,a6feec7bba18,
train\pad_thai\pad_thai_589a4323179b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_589a4323179b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,0f8088714195,
train\pad_thai\pad_thai_59394f5b41a2.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_59394f5b41a2.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,12718602e1bc,
train\pad_thai\pad_thai_59b8147bd316.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_59b8147bd316.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,25ea7635d562,
train\pad_thai\pad_thai_5a33f5421f2d.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5a33f5421f2d.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,81c39c4fa225,
train\pad_thai\pad_thai_5a70214a1d58.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5a70214a1d58.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,3b301df8bdf2,
train\pad_thai\pad_thai_5aa9fba5ecc3.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5aa9fba5ecc3.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,a40605ad0cad,
train\pad_thai\pad_thai_5b3ae635dbfb.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5b3ae635dbfb.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,9dade58f0e14,
train\pad_thai\pad_thai_5bb8be966732.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5bb8be966732.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,4b89a3053342,
train\pad_thai\pad_thai_5be6bb27819a.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5be6bb27819a.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,a51615db50dc,
train\pad_thai\pad_thai_5c43e1433f21.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5c43e1433f21.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,6431f18d5074,
train\pad_thai\pad_thai_5d8ca84de3c2.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5d8ca84de3c2.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,80d0ccf10b79,
train\pad_thai\pad_thai_5df0e398b93b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5df0e398b93b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,85e57fb2d8e7,
train\pad_thai\pad_thai_5ea0879f54a9.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5ea0879f54a9.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,7328cf4057e2,
train\pad_thai\pad_thai_5ea6454da7af.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_5ea6454da7af.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,70b52eec7a24,
train\pad_thai\pad_thai_60dd1baa197b.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_60dd1baa197b.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,11c951036092,
train\pad_thai\pad_thai_61254f599624.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_61254f599624.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,2243a780c3fe,
train\pad_thai\pad_thai_62426738990a.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_62426738990a.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,b62e064eff35,
train\pad_thai\pad_thai_62fc01b95eb0.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_62fc01b95eb0.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,6b59ac552d70,
train\pad_thai\pad_thai_630d5629fbe9.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_630d5629fbe9.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,517f72dee2eb,
train\pad_thai\pad_thai_642b06db7d3f.jpg,D:\Machine Learning project\sea_food_dataset\train\pad_thai\pad_thai_642b06db7d3f.jpg,pad_thai,Pad Thai,Thailand,train,224,224,,,,,a35978cbc181,
