file_path,abs_path,label,display_name,country,split,width,height,orig_width,orig_height,source,source_url,sha256,created_at
train\mohinga\mohinga_14f8dc58ff2f.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_14f8dc58ff2f.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,42d3e1781a74,
train\mohinga\mohinga_15b07d1bc26c.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_15b07d1bc26c.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,db82f6514338,
train\mohinga\mohinga_15d0448ec5cb.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_15d0448ec5cb.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,c47f134ed37b,
train\mohinga\mohinga_166433049421.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_166433049421.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,c6ebd36c720c,
train\mohinga\mohinga_176e3faf52c6.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_176e3faf52c6.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,7342a5f0c3c6,
train\mohinga\mohinga_17e7be82a454.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_17e7be82a454.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,689a545a4e5a,
train\mohinga\mohinga_1808b77f2088.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_1808b77f2088.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,87dd7ca6fa5d,
train\mohinga\mohinga_182485c3bfd4.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_182485c3bfd4.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,f5b6d997395d,
train\mohinga\mohinga_1956c10fbd9f.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_1956c10fbd9f.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,63101ef6b6a3,
train\mohinga\mohinga_19d5c0b73142.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_19d5c0b73142.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,520a6c49e44a,
train\mohinga\mohinga_19ecb55dcd11.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_19ecb55dcd11.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,27c8e643267a,
train\mohinga\mohinga_1b4df1de663a.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_1b4df1de663a.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,9c48398d5e62,
train\mohinga\mohinga_1c580300b05a.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_1c580300b05a.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,1b6ea2127a7d,
train\mohinga\mohinga_1c77275e59b8.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_1c77275e59b8.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,156c5b6f1380,
train\mohinga\mohinga_1d2d9379760c.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_1d2d9379760c.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,44521bb5b77a,
train\mohinga\mohinga_1e26de57e325.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_1e26de57e325.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,4ba8be0b088b,
train\mohinga\mohinga_1ef0b297f9c8.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_1ef0b297f9c8.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,f26f99bb8ecd,
train\mohinga\mohinga_206e3a585f9b.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_206e3a585f9b.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,c186828a734c,
train\mohinga\mohinga_20e7d30d3d34.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_20e7d30d3d34.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,63f4777bbda5,
train\mohinga\mohinga_22e6bd1b8e68.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_22e6bd1b8e68.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,61c13e49d5fc,
train\mohinga\mohinga_233fb0c46919.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_233fb0c46919.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,b82a90d24621,
train\mohinga\mohinga_23fc538b4b84.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_23fc538b4b84.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,827e40100a16,
train\mohinga\mohinga_246350d138f0.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_246350d138f0.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,4f06d03fa086,
train\mohinga\mohinga_25df4f9fb574.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_25df4f9fb574.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,71e2202d3a61,
train\mohinga\mohinga_267503bfcf26.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_267503bfcf26.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,0aec001ac36d,
train\mohinga\mohinga_26761f2f2aef.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_26761f2f2aef.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,780474062281,
train\mohinga\mohinga_2736fcaf644e.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2736fcaf644e.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,8a18c6cd5c8a,
train\mohinga\mohinga_2901e522c7de.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2901e522c7de.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,9836907b8b14,
train\mohinga\mohinga_29eaa3d59518.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_29eaa3d59518.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,3547e5cae6de,
train\mohinga\mohinga_2a246e14b488.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2a246e14b488.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,d84c78bcc101,
train\mohinga\mohinga_2a4732794b7b.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2a4732794b7b.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,613d3f72bb8b,
train\mohinga\mohinga_2d7b706a75f7.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2d7b706a75f7.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,42c07b7afe8f,
train\mohinga\mohinga_2d8869ea23fc.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2d8869ea23fc.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,9672fc90b861,
train\mohinga\mohinga_2dc98df5d2b4.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2dc98df5d2b4.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,17e7da81e806,
train\mohinga\mohinga_2ddc9965a320.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2ddc9965a320.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,65b65c3fab13,
train\mohinga\mohinga_2f0389d3bd05.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2f0389d3bd05.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,9864fb5c0d2c,
train\mohinga\mohinga_2f9bd09045f3.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2f9bd09045f3.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a2ded9219aaa,
train\mohinga\mohinga_2fe60fcfbb47.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_2fe60fcfbb47.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,cf89d9b81462,
train\mohinga\mohinga_308ab69d9feb.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_308ab69d9feb.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,d6c0837cbdb4,
train\mohinga\mohinga_3153004b5c4d.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3153004b5c4d.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,5685ac438e33,
train\mohinga\mohinga_31f843c855b5.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_31f843c855b5.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,0ebea61c8d20,
train\mohinga\mohinga_32e6a0e41dfa.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_32e6a0e41dfa.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,957da53a13cc,
train\mohinga\mohinga_338dd71f33d6.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_338dd71f33d6.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,43c722820db9,
train\mohinga\mohinga_3407786ba54b.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3407786ba54b.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,5af1322b15a7,
train\mohinga\mohinga_3448cad32fc5.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3448cad32fc5.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,02f8f3a58902,
train\mohinga\mohinga_348b4f9dd925.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_348b4f9dd925.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,9d34474742e5,
train\mohinga\mohinga_3549371ae96f.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3549371ae96f.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a214c179f516,
train\mohinga\mohinga_35a48dd02f15.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_35a48dd02f15.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,13190ea9b2b1,
train\mohinga\mohinga_35ee15e34026.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_35ee15e34026.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a0570465f2a3,
train\mohinga\mohinga_362f21bd107c.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_362f21bd107c.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,c2d575cb3a03,
train\mohinga\mohinga_365fe875d669.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_365fe875d669.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,38971b49d5b7,
train\mohinga\mohinga_36ae0d6d674c.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_36ae0d6d674c.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,4eef68954e80,
train\mohinga\mohinga_36c23ea138e5.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_36c23ea138e5.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,d986c25899a9,
train\mohinga\mohinga_36d16fac271c.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_36d16fac271c.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a09303fa28d5,
train\mohinga\mohinga_37ba505846b1.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_37ba505846b1.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,e7d25b312766,
train\mohinga\mohinga_3860012ffa09.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3860012ffa09.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,e67d8b7a4185,
train\mohinga\mohinga_38e8799045be.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_38e8799045be.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,1fd0f73d68af,
train\mohinga\mohinga_3962357fb1de.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3962357fb1de.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,16145fd6abd8,
train\mohinga\mohinga_39e4856eacb1.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_39e4856eacb1.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a4a034548f9e,
train\mohinga\mohinga_3b88b6e77f70.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3b88b6e77f70.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,f03a32c3136c,
train\mohinga\mohinga_3c71896c3b82.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3c71896c3b82.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,3cb7f6385f06,
train\mohinga\mohinga_3c793ee975df.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3c793ee975df.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,8bdcc87970fa,
train\mohinga\mohinga_3c9ca3a44190.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3c9ca3a44190.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,df69d68a18f1,
train\mohinga\mohinga_3df1aefd2500.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3df1aefd2500.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,c92db170a896,
train\mohinga\mohinga_3fce7e7f5d43.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3fce7e7f5d43.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,56d2dfab085f,
train\mohinga\mohinga_3fea3db511da.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_3fea3db511da.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a8261e39e09c,
train\mohinga\mohinga_40961b8e10bd.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_40961b8e10bd.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,4711c158fcdf,
train\mohinga\mohinga_41000ec96f9e.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_41000ec96f9e.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,e0916457baa6,
train\mohinga\mohinga_4151efe5c9cb.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4151efe5c9cb.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,7dd6ced2abe4,
train\mohinga\mohinga_420118951b04.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_420118951b04.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,fcaf1ea166bd,
train\mohinga\mohinga_420a6e94acd1.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_420a6e94acd1.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,fba3497bc3d6,
train\mohinga\mohinga_42d5dfbfe276.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_42d5dfbfe276.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,38b8bdb28bb6,
train\mohinga\mohinga_433ca57d8007.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_433ca57d8007.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,03056b0cc49e,
train\mohinga\mohinga_4366ec62bf5d.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4366ec62bf5d.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,fc9563152a24,
train\mohinga\mohinga_43891f513909.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_43891f513909.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a4d5d0838316,
train\mohinga\mohinga_438a22154d32.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_438a22154d32.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,bc024891e66e,
train\mohinga\mohinga_43a1122d7f26.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_43a1122d7f26.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,e43246d61570,
train\mohinga\mohinga_43cc47c45044.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_43cc47c45044.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,83ae0cd77612,
train\mohinga\mohinga_44d78b628a16.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_44d78b628a16.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a48c5cbc3b30,
train\mohinga\mohinga_4509f0db0645.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4509f0db0645.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,bbf4fc80e321,
train\mohinga\mohinga_4562e0ca88d5.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4562e0ca88d5.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,fed921670b46,
train\mohinga\mohinga_4681fa250a96.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4681fa250a96.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,2f6d3a052952,
train\mohinga\mohinga_469d40d5b90e.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_469d40d5b90e.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,d690112d6e24,
train\mohinga\mohinga_47128cbea7ee.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_47128cbea7ee.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,bbcfd0bc840c,
train\mohinga\mohinga_472575192953.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_472575192953.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,dce66a1948a7,
train\mohinga\mohinga_4847aba4fbc8.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4847aba4fbc8.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,c131335da026,
train\mohinga\mohinga_484a8e272f8b.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_484a8e272f8b.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,682e951ed2be,
train\mohinga\mohinga_49db8e078078.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_49db8e078078.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,c23be616f34b,
train\mohinga\mohinga_4a9ddb960224.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4a9ddb960224.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,05ebc8be9ae4,
train\mohinga\mohinga_4be69beb2cb1.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4be69beb2cb1.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,746ffbe5de4d,
train\mohinga\mohinga_4e6618c70b9e.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4e6618c70b9e.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,849839bcf86f,
train\mohinga\mohinga_4f3807dca3c5.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4f3807dca3c5.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,88090f38c325,
train\mohinga\mohinga_4f6ffd0736d4.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_4f6ffd0736d4.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,00006bcd3bc5,
train\mohinga\mohinga_51d60d7ddea6.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_51d60d7ddea6.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,689b3f576670,
train\mohinga\mohinga_525a69f7f407.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_525a69f7f407.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,91d9f8afff9b,
train\mohinga\mohinga_52676a5b3710.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_52676a5b3710.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,b5b52c620db8,
train\mohinga\mohinga_531c005461b4.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_531c005461b4.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,d0178990ef88,
train\mohinga\mohinga_532acaf15ad0.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_532acaf15ad0.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,a1a10511766f,
train\mohinga\mohinga_53680400e77b.jpg,D:\Machine Learning project\sea_food_dataset\train\mohinga\mohinga_53680400e77b.jpg,mohinga,Mohinga,Myanmar,train,224,224,,,,,7999c9cab538,
